epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
30,1239.17,0.44029,0.49323,0.89685,0.99357,0.97635,0.9908,0.95333,0.27819,0.31419,0.81178,0.000475504,0.000475504,0.000475504
31,1279.45,0.42579,0.487,0.8957,0.99225,0.97756,0.98965,0.95402,0.27652,0.30595,0.81091,0.000468901,0.000468901,0.000468901
32,1320.31,0.43042,0.49093,0.90946,0.99041,0.97799,0.99063,0.94972,0.29887,0.30436,0.81617,0.000462298,0.000462298,0.000462298
33,1356.08,0.4367,0.48745,0.90637,0.99489,0.97551,0.992,0.95102,0.28624,0.31164,0.81824,0.000455694,0.000455694,0.000455694
34,1392.87,0.42982,0.48267,0.9003,0.99277,0.97671,0.99187,0.956,0.27357,0.29917,0.81341,0.000449091,0.000449091,0.000449091
35,1431.48,0.42028,0.46795,0.89013,0.9929,0.97678,0.99197,0.95358,0.28766,0.30025,0.81503,0.000442488,0.000442488,0.000442488
36,1476.64,0.41223,0.45785,0.88513,0.99299,0.97906,0.99167,0.95075,0.30387,0.30005,0.81476,0.000435884,0.000435884,0.000435884
37,1520.66,0.41258,0.45669,0.88974,0.99247,0.97737,0.99046,0.9535,0.29452,0.29261,0.81352,0.000429281,0.000429281,0.000429281
38,1561.04,0.41689,0.45217,0.88933,0.99166,0.98172,0.99122,0.95429,0.28579,0.29205,0.81174,0.000422678,0.000422678,0.000422678
39,1599.76,0.41717,0.44832,0.8901,0.99302,0.98058,0.99039,0.95606,0.28526,0.28466,0.81117,0.000416075,0.000416075,0.000416075
40,1640.53,0.43208,0.46288,0.90061,0.99224,0.9804,0.992,0.95266,0.30301,0.28743,0.81134,0.000409471,0.000409471,0.000409471
41,1680.26,0.41285,0.44014,0.88883,0.9902,0.97804,0.99145,0.95615,0.27193,0.27882,0.80909,0.000402868,0.000402868,0.000402868
42,1719.56,0.41771,0.44819,0.88678,0.99112,0.97961,0.99138,0.95676,0.2771,0.28064,0.80942,0.000396265,0.000396265,0.000396265
43,1757,0.39501,0.43075,0.88312,0.9926,0.97847,0.99168,0.95503,0.27747,0.28572,0.80992,0.000389661,0.000389661,0.000389661
44,1797.08,0.41774,0.44834,0.888,0.99347,0.9813,0.99253,0.95857,0.27589,0.28228,0.80794,0.000383058,0.000383058,0.000383058
45,1840.89,0.40793,0.42728,0.88728,0.99242,0.98137,0.99152,0.95662,0.27969,0.27746,0.80869,0.000376455,0.000376455,0.000376455
46,1886.52,0.38778,0.4164,0.8817,0.99415,0.97973,0.99211,0.95759,0.26147,0.27039,0.80762,0.000369851,0.000369851,0.000369851
47,1927.31,0.42261,0.43543,0.88808,0.99166,0.98119,0.99228,0.9589,0.26624,0.27207,0.80745,0.000363248,0.000363248,0.000363248
48,1967.76,0.41285,0.41945,0.88273,0.99549,0.97782,0.9921,0.96191,0.25636,0.26642,0.80756,0.000356645,0.000356645,0.000356645
49,2008.36,0.40118,0.41826,0.88795,0.99362,0.98475,0.99315,0.95691,0.2781,0.27483,0.81038,0.000350042,0.000350042,0.000350042
50,2046.81,0.40292,0.42357,0.89393,0.99433,0.98302,0.99341,0.9634,0.26507,0.26508,0.80555,0.000343438,0.000343438,0.000343438
51,2085.43,0.38752,0.41027,0.88168,0.99204,0.98156,0.99291,0.96206,0.25933,0.26331,0.80477,0.000336835,0.000336835,0.000336835
52,2122.56,0.38567,0.40912,0.87917,0.99323,0.98092,0.99262,0.96207,0.25871,0.26225,0.80525,0.000330232,0.000330232,0.000330232
53,2163.6,0.38101,0.39909,0.87653,0.9928,0.98295,0.99329,0.96289,0.26157,0.26279,0.80463,0.000323628,0.000323628,0.000323628
54,2208.7,0.38399,0.40013,0.87922,0.99386,0.98051,0.99219,0.9644,0.24154,0.25173,0.80231,0.000317025,0.000317025,0.000317025
55,2252.95,0.39051,0.40151,0.88547,0.99325,0.98127,0.9927,0.96509,0.24873,0.25681,0.80336,0.000310422,0.000310422,0.000310422
56,2292.14,0.38312,0.39459,0.88194,0.99267,0.9831,0.99323,0.96401,0.25066,0.25799,0.80322,0.000303818,0.000303818,0.000303818
57,2331.38,0.37899,0.398,0.88324,0.99248,0.98303,0.9932,0.96559,0.24573,0.25342,0.80151,0.000297215,0.000297215,0.000297215
58,2371.27,0.38293,0.39176,0.88245,0.99295,0.98047,0.99211,0.96246,0.24942,0.25395,0.80348,0.000290612,0.000290612,0.000290612
59,2410.72,0.39096,0.40056,0.88079,0.9926,0.98355,0.99376,0.96638,0.24851,0.25296,0.80263,0.000284009,0.000284009,0.000284009
60,2450.08,0.3783,0.38242,0.87138,0.99506,0.98017,0.99227,0.96223,0.25212,0.24857,0.80303,0.000277405,0.000277405,0.000277405
61,2486.64,0.38064,0.385,0.88075,0.99536,0.98219,0.99299,0.96353,0.25778,0.24828,0.80305,0.000270802,0.000270802,0.000270802
62,2530.46,0.37428,0.3833,0.87539,0.99498,0.98279,0.99343,0.96428,0.26961,0.25283,0.80319,0.000264199,0.000264199,0.000264199
63,2574.77,0.37489,0.3775,0.8721,0.99337,0.9825,0.99266,0.96411,0.26846,0.25328,0.80203,0.000257595,0.000257595,0.000257595
64,2617.77,0.378,0.37742,0.87774,0.99306,0.98383,0.99265,0.965,0.25766,0.24874,0.80202,0.000250992,0.000250992,0.000250992
65,2657.69,0.36781,0.37638,0.88038,0.99499,0.98224,0.99296,0.96599,0.25211,0.24362,0.8019,0.000244389,0.000244389,0.000244389
66,2697.42,0.36453,0.368,0.86754,0.99476,0.98216,0.99343,0.96726,0.24458,0.2412,0.80091,0.000237785,0.000237785,0.000237785
67,2737.86,0.35863,0.3671,0.87331,0.99376,0.98285,0.99332,0.96826,0.23534,0.23846,0.79807,0.000231182,0.000231182,0.000231182
68,2775.74,0.37434,0.38488,0.87953,0.99469,0.98185,0.99287,0.96718,0.24139,0.24115,0.79867,0.000224579,0.000224579,0.000224579
69,2815.04,0.37464,0.3817,0.87676,0.99375,0.98433,0.99304,0.96812,0.24132,0.2382,0.79952,0.000217976,0.000217976,0.000217976
70,2852.6,0.3602,0.36184,0.867,0.9933,0.98478,0.99292,0.96514,0.26559,0.2423,0.80229,0.000211372,0.000211372,0.000211372
71,2895.59,0.37181,0.3665,0.87082,0.9944,0.98363,0.99317,0.96618,0.25288,0.23659,0.8017,0.000204769,0.000204769,0.000204769
72,2938.78,0.36238,0.36087,0.86546,0.99225,0.98497,0.99349,0.96882,0.24037,0.23248,0.80024,0.000198166,0.000198166,0.000198166
73,2981.49,0.36706,0.35883,0.87571,0.99518,0.98265,0.9932,0.96679,0.24336,0.23184,0.79899,0.000191562,0.000191562,0.000191562
74,3022.61,0.35921,0.36633,0.87258,0.99533,0.98224,0.99294,0.96718,0.24406,0.23228,0.79835,0.000184959,0.000184959,0.000184959
75,3061.93,0.36542,0.363,0.87848,0.99379,0.98374,0.993,0.96684,0.24174,0.23415,0.80049,0.000178356,0.000178356,0.000178356
76,3101.68,0.37094,0.36066,0.87585,0.99587,0.98281,0.9931,0.96932,0.22935,0.22855,0.79967,0.000171752,0.000171752,0.000171752
77,3140.31,0.36249,0.35148,0.87595,0.99438,0.98423,0.9935,0.96949,0.23584,0.22871,0.79861,0.000165149,0.000165149,0.000165149
78,3179.29,0.35331,0.35178,0.86894,0.99492,0.98356,0.99316,0.96886,0.23028,0.22697,0.79767,0.000158546,0.000158546,0.000158546
79,3216.11,0.36457,0.35776,0.87252,0.99317,0.98576,0.9934,0.97016,0.23849,0.23022,0.79751,0.000151943,0.000151943,0.000151943
80,3260.02,0.36153,0.34937,0.87019,0.99502,0.98523,0.99269,0.9703,0.23202,0.2257,0.79738,0.000145339,0.000145339,0.000145339
81,3304.7,0.35111,0.34397,0.86778,0.99523,0.98361,0.99247,0.96741,0.26708,0.23583,0.80015,0.000138736,0.000138736,0.000138736
82,3346.63,0.35325,0.3438,0.86915,0.99529,0.98442,0.99294,0.9709,0.22426,0.22201,0.79672,0.000132133,0.000132133,0.000132133
83,3385.93,0.36311,0.34918,0.87251,0.99524,0.98481,0.99341,0.97075,0.22579,0.22162,0.79657,0.000125529,0.000125529,0.000125529
84,3425.01,0.3562,0.34911,0.87359,0.99562,0.98469,0.99298,0.9704,0.23317,0.22328,0.79738,0.000118926,0.000118926,0.000118926
85,3464.03,0.35303,0.34315,0.87171,0.9963,0.98327,0.99287,0.96829,0.23776,0.22444,0.79722,0.000112323,0.000112323,0.000112323
86,3502.6,0.34676,0.34183,0.86644,0.99566,0.98314,0.99268,0.96978,0.22492,0.21895,0.79573,0.00010572,0.00010572,0.00010572
87,3542.39,0.35026,0.33803,0.87138,0.99534,0.98374,0.99273,0.96905,0.25088,0.22505,0.79716,9.91162e-05,9.91162e-05,9.91162e-05
88,3578.5,0.35411,0.34441,0.87047,0.99516,0.98389,0.99276,0.97188,0.21857,0.2166,0.79527,9.25129e-05,9.25129e-05,9.25129e-05
89,3621.69,0.35247,0.34564,0.87467,0.99511,0.98386,0.99288,0.97194,0.2319,0.22182,0.79637,8.59096e-05,8.59096e-05,8.59096e-05
90,3664.58,0.33998,0.33374,0.86518,0.99428,0.9853,0.99303,0.97123,0.23376,0.21573,0.79551,7.93063e-05,7.93063e-05,7.93063e-05
91,3727.68,0.26789,0.28464,0.82076,0.99322,0.98664,0.99308,0.97106,0.22346,0.21315,0.79409,7.2703e-05,7.2703e-05,7.2703e-05
92,3768.45,0.25741,0.27329,0.82549,0.99577,0.98429,0.99344,0.97097,0.23267,0.21554,0.79527,6.60997e-05,6.60997e-05,6.60997e-05
93,3807.1,0.26027,0.27435,0.82098,0.99675,0.98428,0.99364,0.97113,0.23119,0.21575,0.79541,5.94964e-05,5.94964e-05,5.94964e-05
94,3846.04,0.25445,0.27225,0.82232,0.99554,0.98537,0.99329,0.97186,0.2274,0.21406,0.79442,5.28931e-05,5.28931e-05,5.28931e-05
95,3885.65,0.25713,0.27052,0.81658,0.99489,0.98534,0.99337,0.97287,0.21613,0.21031,0.79344,4.62898e-05,4.62898e-05,4.62898e-05
96,3921.45,0.25258,0.26605,0.81693,0.99574,0.9842,0.99329,0.97169,0.2331,0.21308,0.79519,3.96865e-05,3.96865e-05,3.96865e-05
97,3960.7,0.25866,0.27336,0.82745,0.99568,0.98483,0.99287,0.97181,0.22443,0.21038,0.79422,3.30832e-05,3.30832e-05,3.30832e-05
98,4004.57,0.24344,0.2615,0.80839,0.99562,0.98515,0.99278,0.97205,0.21527,0.20796,0.79339,2.64799e-05,2.64799e-05,2.64799e-05
99,4048.39,0.24792,0.2639,0.81108,0.99556,0.9853,0.99263,0.97108,0.22351,0.20901,0.79385,1.98766e-05,1.98766e-05,1.98766e-05
100,4087.52,0.25637,0.26658,0.81687,0.99487,0.98491,0.99268,0.97201,0.22387,0.20883,0.79423,1.32733e-05,1.32733e-05,1.32733e-05
