epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
26,799.696,0.51136,0.70797,0.93274,0.98133,0.94274,0.9836,0.92424,0.35395,0.4643,0.83907,0.000501917,0.000501917,0.000501917
27,829.729,0.52736,0.69788,0.93342,0.98367,0.94957,0.98421,0.92523,0.33826,0.44575,0.83375,0.000495314,0.000495314,0.000495314
28,858.631,0.51148,0.69065,0.93284,0.98066,0.96256,0.98467,0.92104,0.34745,0.42134,0.83479,0.000488711,0.000488711,0.000488711
29,887.395,0.47114,0.6836,0.919,0.98598,0.96654,0.98743,0.93191,0.32851,0.40234,0.83163,0.000482108,0.000482108,0.000482108
30,919.656,0.51412,0.69165,0.93765,0.98089,0.96201,0.98747,0.93249,0.32919,0.4089,0.83604,0.000475504,0.000475504,0.000475504
31,952.011,0.52028,0.67889,0.94513,0.9808,0.95959,0.98689,0.92222,0.35323,0.42328,0.84045,0.000468901,0.000468901,0.000468901
32,985.553,0.5188,0.67725,0.93638,0.98988,0.96167,0.98633,0.92837,0.33255,0.41154,0.83248,0.000462298,0.000462298,0.000462298
33,1016.51,0.49951,0.63239,0.92069,0.98754,0.96951,0.98757,0.92621,0.34559,0.39878,0.83373,0.000455694,0.000455694,0.000455694
34,1046.4,0.49074,0.65135,0.91389,0.9838,0.96165,0.98545,0.93139,0.32956,0.40447,0.83304,0.000449091,0.000449091,0.000449091
35,1076.59,0.48912,0.61871,0.91378,0.98723,0.95902,0.98605,0.92998,0.34616,0.40896,0.83258,0.000442488,0.000442488,0.000442488
36,1106.93,0.50432,0.61009,0.91278,0.98494,0.9665,0.98776,0.93581,0.32857,0.39263,0.82853,0.000435884,0.000435884,0.000435884
37,1137.29,0.49202,0.62531,0.92272,0.98744,0.96578,0.98577,0.93807,0.31176,0.37284,0.82574,0.000429281,0.000429281,0.000429281
38,1166.45,0.46882,0.60225,0.90924,0.98594,0.97065,0.98876,0.92978,0.34604,0.38473,0.82962,0.000422678,0.000422678,0.000422678
39,1195.53,0.50927,0.61829,0.92602,0.99185,0.9693,0.98859,0.93374,0.3283,0.37535,0.82711,0.000416075,0.000416075,0.000416075
40,1223.56,0.47748,0.57636,0.92207,0.98826,0.96877,0.98887,0.93721,0.31696,0.37237,0.82877,0.000409471,0.000409471,0.000409471
41,1254.37,0.47154,0.59553,0.91649,0.98572,0.97152,0.98808,0.94032,0.30568,0.3661,0.82853,0.000402868,0.000402868,0.000402868
42,1286.36,0.46543,0.56815,0.90901,0.98822,0.97067,0.98777,0.93564,0.32344,0.36669,0.82439,0.000396265,0.000396265,0.000396265
43,1319.38,0.47048,0.57215,0.91122,0.98781,0.96117,0.98757,0.94157,0.30021,0.36622,0.82298,0.000389661,0.000389661,0.000389661
44,1353.33,0.46425,0.58409,0.92426,0.98961,0.9719,0.98848,0.94122,0.31166,0.36332,0.82886,0.000383058,0.000383058,0.000383058
45,1384.08,0.47439,0.57135,0.90923,0.99078,0.97048,0.98925,0.93801,0.3262,0.36822,0.82874,0.000376455,0.000376455,0.000376455
46,1414.07,0.45017,0.52957,0.90027,0.98992,0.97331,0.98925,0.93958,0.3127,0.35637,0.824,0.000369851,0.000369851,0.000369851
47,1443.02,0.46947,0.57147,0.92452,0.9889,0.97413,0.98908,0.9454,0.29351,0.34904,0.82203,0.000363248,0.000363248,0.000363248
48,1471.66,0.47289,0.58594,0.91892,0.98848,0.97339,0.9895,0.9382,0.32822,0.35978,0.82714,0.000356645,0.000356645,0.000356645
49,1502.35,0.43834,0.55019,0.89759,0.99149,0.96827,0.9884,0.94056,0.29946,0.34831,0.82295,0.000350042,0.000350042,0.000350042
50,1531.13,0.46101,0.53809,0.91173,0.99193,0.9674,0.98746,0.94085,0.30072,0.34839,0.82346,0.000343438,0.000343438,0.000343438
51,1559.42,0.44333,0.51536,0.90643,0.98877,0.96744,0.98787,0.94219,0.30444,0.35336,0.82196,0.000336835,0.000336835,0.000336835
52,1586.33,0.45402,0.55349,0.90406,0.98644,0.97033,0.98658,0.94193,0.29288,0.34531,0.8212,0.000330232,0.000330232,0.000330232
53,1616.5,0.45142,0.55496,0.91519,0.98967,0.97195,0.98974,0.94427,0.30089,0.33977,0.82034,0.000323628,0.000323628,0.000323628
54,1648.47,0.42127,0.53173,0.90033,0.99283,0.97088,0.9894,0.94143,0.3017,0.33768,0.82072,0.000317025,0.000317025,0.000317025
55,1679.42,0.42486,0.52022,0.89682,0.9905,0.97443,0.99024,0.94781,0.2861,0.3308,0.81803,0.000310422,0.000310422,0.000310422
56,1711.09,0.44006,0.51752,0.89454,0.99224,0.96954,0.99001,0.94384,0.30976,0.33646,0.82018,0.000303818,0.000303818,0.000303818
57,1741.06,0.46321,0.5425,0.93054,0.99052,0.96781,0.9879,0.94417,0.2953,0.33877,0.8206,0.000297215,0.000297215,0.000297215
58,1769.76,0.42448,0.51685,0.89784,0.98836,0.97354,0.98872,0.94604,0.29095,0.33144,0.82159,0.000290612,0.000290612,0.000290612
59,1799.61,0.43331,0.51411,0.90855,0.99271,0.97345,0.98916,0.94575,0.29403,0.32362,0.81945,0.000284009,0.000284009,0.000284009
60,1828.62,0.42993,0.50956,0.90367,0.98921,0.97415,0.98905,0.94324,0.28851,0.33307,0.82143,0.000277405,0.000277405,0.000277405
61,1858.03,0.43486,0.52115,0.90315,0.98784,0.97092,0.98885,0.94678,0.28367,0.32825,0.8206,0.000270802,0.000270802,0.000270802
62,1888.16,0.44357,0.53963,0.90432,0.98915,0.97429,0.98825,0.94491,0.29735,0.32486,0.82187,0.000264199,0.000264199,0.000264199
63,1917.81,0.4227,0.52435,0.90638,0.99042,0.97368,0.98843,0.94027,0.29044,0.31798,0.8222,0.000257595,0.000257595,0.000257595
64,1944.97,0.41986,0.50243,0.91124,0.99388,0.97307,0.98915,0.94684,0.2828,0.31655,0.81979,0.000250992,0.000250992,0.000250992
65,1974.78,0.44196,0.5179,0.89897,0.99128,0.97628,0.99024,0.94525,0.29094,0.31761,0.8199,0.000244389,0.000244389,0.000244389
66,2006.28,0.44265,0.51502,0.90597,0.994,0.97478,0.99025,0.94793,0.2768,0.31246,0.81852,0.000237785,0.000237785,0.000237785
67,2037.48,0.41915,0.51089,0.90727,0.99295,0.97375,0.98976,0.95074,0.27878,0.30931,0.81737,0.000231182,0.000231182,0.000231182
68,2068.64,0.41478,0.50336,0.89778,0.98975,0.97715,0.99003,0.95316,0.28277,0.31219,0.81768,0.000224579,0.000224579,0.000224579
69,2098.17,0.42132,0.4931,0.89278,0.99101,0.97289,0.98842,0.94519,0.29609,0.31561,0.81964,0.000217976,0.000217976,0.000217976
70,2125.91,0.41005,0.47397,0.88939,0.99144,0.97315,0.98877,0.94989,0.27612,0.30422,0.81706,0.000211372,0.000211372,0.000211372
71,2155.76,0.40305,0.47874,0.89011,0.98992,0.97501,0.98851,0.95144,0.27531,0.30395,0.81525,0.000204769,0.000204769,0.000204769
72,2185.06,0.4212,0.48959,0.88735,0.99235,0.97299,0.98915,0.95294,0.28026,0.30523,0.81492,0.000198166,0.000198166,0.000198166
73,2213.8,0.40212,0.4735,0.88458,0.99137,0.97377,0.9894,0.9526,0.27258,0.30204,0.81553,0.000191562,0.000191562,0.000191562
74,2242.77,0.40342,0.48429,0.89375,0.99213,0.97391,0.98899,0.95001,0.27983,0.30466,0.81622,0.000184959,0.000184959,0.000184959
75,2271.83,0.41051,0.47927,0.88996,0.9935,0.9729,0.98976,0.95308,0.26714,0.2989,0.81476,0.000178356,0.000178356,0.000178356
76,2298.73,0.40303,0.45764,0.87704,0.991,0.97544,0.98847,0.94675,0.30594,0.30988,0.81995,0.000171752,0.000171752,0.000171752
77,2326.47,0.42415,0.4772,0.89842,0.99354,0.97342,0.98903,0.95149,0.2778,0.30141,0.81611,0.000165149,0.000165149,0.000165149
78,2358.09,0.40601,0.49282,0.89517,0.99313,0.97288,0.98971,0.95206,0.2655,0.29793,0.81419,0.000158546,0.000158546,0.000158546
79,2389.39,0.39607,0.4685,0.89228,0.99322,0.97271,0.98942,0.95071,0.27228,0.29764,0.81466,0.000151943,0.000151943,0.000151943
80,2420.12,0.40802,0.48995,0.89597,0.99363,0.97328,0.98883,0.95006,0.2792,0.29909,0.81534,0.000145339,0.000145339,0.000145339
81,2451.29,0.39502,0.46499,0.88959,0.99338,0.97411,0.98854,0.95297,0.27032,0.29202,0.81451,0.000138736,0.000138736,0.000138736
82,2480.49,0.40615,0.46898,0.90425,0.99335,0.97464,0.98902,0.95339,0.27015,0.29329,0.81418,0.000132133,0.000132133,0.000132133
83,2509.88,0.40248,0.46386,0.89128,0.99221,0.97495,0.98927,0.9538,0.27305,0.30134,0.81327,0.000125529,0.000125529,0.000125529
84,2538.83,0.39348,0.46761,0.90281,0.98988,0.97774,0.98981,0.95348,0.27161,0.29177,0.81293,0.000118926,0.000118926,0.000118926
85,2567.75,0.39329,0.4435,0.88806,0.99262,0.97751,0.98996,0.95577,0.26044,0.28728,0.81195,0.000112323,0.000112323,0.000112323
86,2595.83,0.3994,0.46615,0.8928,0.99232,0.97679,0.98961,0.95494,0.26674,0.2898,0.81235,0.00010572,0.00010572,0.00010572
87,2623.75,0.37585,0.45137,0.87656,0.99172,0.97339,0.98822,0.95182,0.27541,0.29362,0.81367,9.91162e-05,9.91162e-05,9.91162e-05
88,2652.52,0.39805,0.45428,0.88304,0.99107,0.97686,0.9888,0.95314,0.26852,0.28807,0.8125,9.25129e-05,9.25129e-05,9.25129e-05
89,2678.29,0.37878,0.4315,0.88403,0.99137,0.97655,0.98966,0.95588,0.2546,0.2828,0.8107,8.59096e-05,8.59096e-05,8.59096e-05
90,2710.63,0.39549,0.44941,0.88687,0.99172,0.9764,0.98967,0.95666,0.25606,0.28266,0.81061,7.93063e-05,7.93063e-05,7.93063e-05
91,2748.76,0.28782,0.38557,0.83317,0.99135,0.97614,0.98984,0.95171,0.27782,0.28688,0.81407,7.2703e-05,7.2703e-05,7.2703e-05
92,2779.31,0.28816,0.37857,0.82809,0.99138,0.9762,0.98951,0.95322,0.26857,0.2862,0.81214,6.60997e-05,6.60997e-05,6.60997e-05
93,2810.29,0.2958,0.3898,0.8437,0.99267,0.97599,0.98994,0.95596,0.25619,0.27854,0.8111,5.94964e-05,5.94964e-05,5.94964e-05
94,2839.14,0.28197,0.37118,0.83077,0.99365,0.97511,0.98941,0.95595,0.25443,0.27599,0.81089,5.28931e-05,5.28931e-05,5.28931e-05
95,2868.85,0.29092,0.37753,0.82753,0.99384,0.97448,0.98951,0.9559,0.25975,0.27717,0.81118,4.62898e-05,4.62898e-05,4.62898e-05
96,2896.88,0.28468,0.3703,0.83443,0.99034,0.97915,0.99021,0.95633,0.26293,0.27745,0.81122,3.96865e-05,3.96865e-05,3.96865e-05
97,2926.35,0.2807,0.37742,0.83682,0.99142,0.978,0.9904,0.95625,0.26192,0.27714,0.8102,3.30832e-05,3.30832e-05,3.30832e-05
98,2955.56,0.29102,0.38178,0.84201,0.99112,0.97891,0.99005,0.95682,0.25743,0.27582,0.81004,2.64799e-05,2.64799e-05,2.64799e-05
99,2984.67,0.29767,0.38728,0.8356,0.99047,0.97847,0.9898,0.95632,0.25579,0.27399,0.80992,1.98766e-05,1.98766e-05,1.98766e-05
100,3012.73,0.28478,0.37012,0.8417,0.99108,0.97887,0.9901,0.9561,0.25533,0.27352,0.81042,1.32733e-05,1.32733e-05,1.32733e-05
