epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
65,3118.66,0.36128,0.33806,0.86967,0.99576,0.98507,0.99358,0.9684,0.24035,0.22687,0.79695,0.000244389,0.000244389,0.000244389
66,3165.21,0.35506,0.33434,0.86901,0.99566,0.98581,0.99381,0.97234,0.22954,0.22289,0.79654,0.000237785,0.000237785,0.000237785
67,3208.8,0.36268,0.33707,0.86532,0.99498,0.98515,0.99366,0.96935,0.23441,0.22298,0.79688,0.000231182,0.000231182,0.000231182
68,3255.26,0.3417,0.32627,0.8636,0.99383,0.98604,0.99361,0.97158,0.22772,0.21902,0.79627,0.000224579,0.000224579,0.000224579
69,3306.02,0.35829,0.3401,0.87108,0.99424,0.98372,0.99409,0.97222,0.22497,0.2175,0.79637,0.000217976,0.000217976,0.000217976
70,3357.56,0.35235,0.33179,0.86723,0.99557,0.98449,0.99359,0.97273,0.22109,0.2152,0.79659,0.000211372,0.000211372,0.000211372
71,3405.75,0.33966,0.32171,0.86343,0.99586,0.98476,0.99353,0.97124,0.23171,0.21668,0.79545,0.000204769,0.000204769,0.000204769
72,3451.81,0.35002,0.32367,0.86543,0.99555,0.9851,0.99361,0.97,0.24346,0.21929,0.79649,0.000198166,0.000198166,0.000198166
73,3498.78,0.34527,0.32056,0.86229,0.99578,0.98418,0.99361,0.9731,0.23396,0.21652,0.7964,0.000191562,0.000191562,0.000191562
74,3544.9,0.33828,0.32237,0.86274,0.99617,0.98496,0.99369,0.97316,0.23133,0.21391,0.7947,0.000184959,0.000184959,0.000184959
75,3587.76,0.34691,0.31991,0.86212,0.99432,0.98668,0.99383,0.9719,0.22521,0.21444,0.79642,0.000178356,0.000178356,0.000178356
76,3637.1,0.3527,0.32604,0.86454,0.99591,0.98501,0.99361,0.97345,0.2198,0.21278,0.795,0.000171752,0.000171752,0.000171752
77,3690.17,0.3492,0.31838,0.86332,0.99657,0.98579,0.9938,0.97372,0.22343,0.21127,0.79497,0.000165149,0.000165149,0.000165149
78,3739.36,0.34968,0.32323,0.86579,0.9959,0.98539,0.99372,0.97346,0.21811,0.2094,0.79349,0.000158546,0.000158546,0.000158546
79,3787.16,0.3403,0.3186,0.85778,0.99666,0.98478,0.99375,0.97211,0.22616,0.20931,0.79373,0.000151943,0.000151943,0.000151943
80,3834.4,0.34873,0.3179,0.86239,0.99433,0.98775,0.99379,0.97524,0.21357,0.20581,0.79238,0.000145339,0.000145339,0.000145339
81,3879.24,0.33834,0.31498,0.86136,0.99565,0.98506,0.99369,0.97483,0.21796,0.20836,0.79307,0.000138736,0.000138736,0.000138736
82,3926.1,0.33622,0.30884,0.85991,0.99511,0.98553,0.99377,0.97469,0.21108,0.20416,0.79359,0.000132133,0.000132133,0.000132133
83,3969.67,0.33381,0.30985,0.86197,0.99617,0.98684,0.99378,0.97444,0.21224,0.20281,0.79373,0.000125529,0.000125529,0.000125529
84,4022.87,0.33932,0.30692,0.86394,0.99664,0.98678,0.99385,0.97465,0.22048,0.20191,0.79428,0.000118926,0.000118926,0.000118926
85,4075.77,0.3286,0.30338,0.86278,0.99613,0.98697,0.99381,0.97477,0.22954,0.20668,0.79388,0.000112323,0.000112323,0.000112323
86,4122.96,0.33563,0.31012,0.85837,0.99594,0.98705,0.99384,0.9749,0.2197,0.20189,0.79169,0.00010572,0.00010572,0.00010572
87,4168.82,0.32004,0.29952,0.85257,0.99558,0.98781,0.99377,0.97456,0.21449,0.19815,0.79232,9.91162e-05,9.91162e-05,9.91162e-05
88,4215.88,0.32911,0.30414,0.85643,0.99513,0.98796,0.99379,0.97517,0.22059,0.20122,0.79323,9.25129e-05,9.25129e-05,9.25129e-05
89,4261.85,0.32853,0.29942,0.85825,0.99671,0.98601,0.99384,0.97633,0.21735,0.2015,0.7928,8.59096e-05,8.59096e-05,8.59096e-05
90,4305.65,0.3221,0.2977,0.85578,0.99619,0.98617,0.99383,0.97631,0.20929,0.1967,0.79174,7.93063e-05,7.93063e-05,7.93063e-05
91,4363.63,0.24965,0.24288,0.81559,0.99484,0.98642,0.9937,0.97439,0.22401,0.19959,0.79237,7.2703e-05,7.2703e-05,7.2703e-05
92,4416.21,0.2494,0.23985,0.81493,0.99633,0.98666,0.99384,0.9753,0.22514,0.19989,0.79261,6.60997e-05,6.60997e-05,6.60997e-05
93,4465.88,0.25213,0.24227,0.81173,0.99627,0.98716,0.99377,0.97566,0.22328,0.19887,0.79286,5.94964e-05,5.94964e-05,5.94964e-05
94,4511.6,0.24755,0.2382,0.81384,0.99655,0.98689,0.99383,0.97636,0.20744,0.19343,0.79156,5.28931e-05,5.28931e-05,5.28931e-05
95,4558.95,0.24488,0.23629,0.80995,0.9962,0.98681,0.99386,0.97625,0.22196,0.19685,0.79211,4.62898e-05,4.62898e-05,4.62898e-05
96,4604.84,0.242,0.23348,0.81509,0.99565,0.98715,0.99391,0.97703,0.20905,0.19353,0.79146,3.96865e-05,3.96865e-05,3.96865e-05
97,4650.07,0.2483,0.23694,0.81786,0.99533,0.98692,0.99392,0.97605,0.22124,0.1939,0.79243,3.30832e-05,3.30832e-05,3.30832e-05
98,4695.59,0.23641,0.22864,0.81269,0.99568,0.98646,0.99381,0.97673,0.20662,0.18955,0.79137,2.64799e-05,2.64799e-05,2.64799e-05
99,4747.63,0.24286,0.23371,0.81243,0.99623,0.98735,0.99392,0.97642,0.21926,0.19276,0.79176,1.98766e-05,1.98766e-05,1.98766e-05
100,4799.17,0.24226,0.23541,0.81336,0.99579,0.98727,0.99382,0.97702,0.20465,0.1887,0.79066,1.32733e-05,1.32733e-05,1.32733e-05
