epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
19,850.661,0.44991,0.53715,0.90058,0.99136,0.97583,0.99084,0.94024,0.31754,0.33971,0.82056,0.000548141,0.000548141,0.000548141
20,893.438,0.44732,0.54338,0.90329,0.99193,0.97479,0.98884,0.94267,0.3029,0.34063,0.81799,0.000541537,0.000541537,0.000541537
21,942.738,0.4463,0.51769,0.90096,0.99068,0.97333,0.99022,0.94114,0.31386,0.33446,0.81937,0.000534934,0.000534934,0.000534934
22,990.893,0.45472,0.53193,0.9089,0.98952,0.97527,0.98906,0.93752,0.31738,0.33087,0.81819,0.000528331,0.000528331,0.000528331
23,1035.38,0.44457,0.51861,0.89907,0.98991,0.97638,0.99046,0.93965,0.3136,0.33101,0.81883,0.000521727,0.000521727,0.000521727
24,1080.26,0.45253,0.51583,0.90615,0.99138,0.97554,0.99072,0.94789,0.28805,0.32114,0.8153,0.000515124,0.000515124,0.000515124
25,1124.63,0.43814,0.49703,0.89595,0.99159,0.97295,0.98946,0.94172,0.30843,0.32129,0.81596,0.000508521,0.000508521,0.000508521
26,1167.21,0.43471,0.49399,0.89476,0.99191,0.97779,0.99131,0.94738,0.29878,0.31644,0.8147,0.000501917,0.000501917,0.000501917
27,1208.11,0.44962,0.49592,0.90423,0.99038,0.98036,0.99103,0.94844,0.28907,0.32043,0.81387,0.000495314,0.000495314,0.000495314
28,1249.41,0.44584,0.49292,0.90293,0.99253,0.97756,0.99106,0.94979,0.30272,0.31122,0.81428,0.000488711,0.000488711,0.000488711
29,1297.76,0.42631,0.47254,0.8891,0.99447,0.97461,0.99021,0.95427,0.27472,0.30029,0.81424,0.000482108,0.000482108,0.000482108
30,1348.17,0.4309,0.46841,0.89459,0.99302,0.97852,0.99083,0.95349,0.27909,0.30378,0.81165,0.000475504,0.000475504,0.000475504
31,1391.54,0.42338,0.46471,0.8951,0.99161,0.97811,0.99071,0.95251,0.29724,0.30182,0.81083,0.000468901,0.000468901,0.000468901
32,1435.39,0.40917,0.44633,0.88113,0.99002,0.97977,0.99126,0.95686,0.26365,0.28532,0.8083,0.000462298,0.000462298,0.000462298
33,1479.83,0.42101,0.45705,0.89059,0.99252,0.98148,0.99207,0.95507,0.26665,0.28329,0.80819,0.000455694,0.000455694,0.000455694
34,1520.65,0.41336,0.44325,0.88281,0.9916,0.9782,0.9904,0.9568,0.25867,0.28004,0.80687,0.000449091,0.000449091,0.000449091
35,1563.17,0.41347,0.44576,0.88834,0.99278,0.97905,0.99212,0.95463,0.27622,0.29631,0.80884,0.000442488,0.000442488,0.000442488
36,1602.87,0.40963,0.43968,0.88327,0.9932,0.98175,0.99183,0.95865,0.2693,0.28084,0.80797,0.000435884,0.000435884,0.000435884
37,1650.4,0.41192,0.44221,0.88099,0.99388,0.97856,0.9913,0.9622,0.25382,0.27565,0.80608,0.000429281,0.000429281,0.000429281
38,1696.7,0.41003,0.43097,0.8863,0.99264,0.97949,0.9922,0.96089,0.26244,0.27631,0.80532,0.000422678,0.000422678,0.000422678
39,1741.37,0.41703,0.4345,0.89247,0.9929,0.98165,0.99255,0.96204,0.25236,0.27141,0.80518,0.000416075,0.000416075,0.000416075
40,1786,0.40613,0.42391,0.87865,0.99485,0.979,0.99212,0.95835,0.26716,0.27538,0.80717,0.000409471,0.000409471,0.000409471
41,1829.06,0.38901,0.41456,0.87635,0.99175,0.98068,0.99228,0.95853,0.26017,0.2741,0.80648,0.000402868,0.000402868,0.000402868
42,1871.19,0.39771,0.42062,0.88671,0.99101,0.9828,0.99226,0.96135,0.2597,0.26716,0.80565,0.000396265,0.000396265,0.000396265
43,1914.55,0.39646,0.41692,0.87887,0.99543,0.98129,0.99296,0.96025,0.27576,0.27173,0.80794,0.000389661,0.000389661,0.000389661
44,1954.95,0.39484,0.41217,0.87831,0.99395,0.97822,0.99215,0.95751,0.27526,0.26957,0.8085,0.000383058,0.000383058,0.000383058
45,2003.02,0.38106,0.4024,0.88068,0.99548,0.97757,0.99243,0.96341,0.24884,0.25881,0.8056,0.000376455,0.000376455,0.000376455
46,2048.48,0.39136,0.40484,0.88085,0.99601,0.97965,0.99268,0.95995,0.26777,0.26028,0.80568,0.000369851,0.000369851,0.000369851
47,2093.94,0.39752,0.39836,0.88293,0.99408,0.98314,0.99205,0.96185,0.26155,0.25786,0.8052,0.000363248,0.000363248,0.000363248
48,2136.29,0.38016,0.39689,0.87582,0.99247,0.98265,0.99284,0.96311,0.25059,0.25746,0.80296,0.000356645,0.000356645,0.000356645
49,2177.93,0.38871,0.39903,0.88492,0.99414,0.98062,0.99292,0.96417,0.24903,0.25521,0.8048,0.000350042,0.000350042,0.000350042
50,2219.71,0.38902,0.39856,0.87715,0.99149,0.98207,0.99262,0.95905,0.28398,0.25935,0.80622,0.000343438,0.000343438,0.000343438
51,2261.46,0.39425,0.40128,0.87971,0.99524,0.98107,0.99348,0.96155,0.27289,0.26207,0.80644,0.000336835,0.000336835,0.000336835
52,2301.91,0.38649,0.38808,0.88138,0.99367,0.98304,0.9931,0.96319,0.25502,0.25292,0.80391,0.000330232,0.000330232,0.000330232
53,2347.57,0.38835,0.3902,0.87842,0.99469,0.98257,0.99327,0.96808,0.23826,0.24608,0.80072,0.000323628,0.000323628,0.000323628
54,2393.89,0.37358,0.37946,0.87389,0.99351,0.9809,0.99316,0.96641,0.25277,0.25127,0.80378,0.000317025,0.000317025,0.000317025
55,2440.99,0.38165,0.38062,0.87614,0.99313,0.98232,0.9928,0.96523,0.24768,0.2478,0.80259,0.000310422,0.000310422,0.000310422
56,2483.68,0.37043,0.37433,0.87202,0.9959,0.98163,0.9929,0.96371,0.25608,0.2457,0.8036,0.000303818,0.000303818,0.000303818
57,2528.02,0.37351,0.3768,0.87446,0.99415,0.98082,0.99291,0.96404,0.25441,0.25184,0.80286,0.000297215,0.000297215,0.000297215
58,2571.58,0.36604,0.37634,0.86746,0.99391,0.98189,0.99263,0.96618,0.24645,0.24442,0.80231,0.000290612,0.000290612,0.000290612
59,2613.1,0.37367,0.37273,0.87428,0.99344,0.98151,0.9932,0.96653,0.24846,0.24736,0.80216,0.000284009,0.000284009,0.000284009
60,2654.76,0.36446,0.36029,0.86736,0.99567,0.98116,0.99315,0.96312,0.25808,0.24429,0.80251,0.000277405,0.000277405,0.000277405
61,2697.22,0.36569,0.3692,0.87665,0.99043,0.98157,0.99226,0.9646,0.25658,0.24141,0.80294,0.000270802,0.000270802,0.000270802
62,2743.04,0.38367,0.38268,0.88499,0.99455,0.98352,0.99331,0.96635,0.25396,0.24535,0.80274,0.000264199,0.000264199,0.000264199
63,2792.52,0.36441,0.36225,0.87382,0.993,0.98457,0.99322,0.96695,0.24546,0.23572,0.80149,0.000257595,0.000257595,0.000257595
64,2835.49,0.36235,0.35872,0.86947,0.99188,0.98408,0.99346,0.96736,0.24647,0.23963,0.80128,0.000250992,0.000250992,0.000250992
65,2878.71,0.37341,0.36311,0.87096,0.99574,0.98048,0.99353,0.96686,0.24449,0.23587,0.80068,0.000244389,0.000244389,0.000244389
66,2921.49,0.36812,0.35719,0.87125,0.9937,0.98397,0.9932,0.96721,0.24226,0.2331,0.8002,0.000237785,0.000237785,0.000237785
67,2964.33,0.36198,0.35135,0.86913,0.99479,0.98235,0.99341,0.96927,0.23005,0.22758,0.79882,0.000231182,0.000231182,0.000231182
68,3007.12,0.36109,0.35037,0.86757,0.99534,0.98134,0.99366,0.97048,0.22494,0.22646,0.7989,0.000224579,0.000224579,0.000224579
69,3047.52,0.36388,0.35086,0.87846,0.99071,0.98657,0.99356,0.97093,0.22511,0.22343,0.79889,0.000217976,0.000217976,0.000217976
70,3095.58,0.35704,0.34673,0.87291,0.99411,0.98415,0.99356,0.97123,0.2227,0.22631,0.7976,0.000211372,0.000211372,0.000211372
71,3145.13,0.35868,0.34138,0.86592,0.99514,0.98227,0.99324,0.96733,0.2367,0.22786,0.79921,0.000204769,0.000204769,0.000204769
72,3189.05,0.353,0.34596,0.86202,0.99293,0.98381,0.99296,0.97007,0.23083,0.22539,0.79823,0.000198166,0.000198166,0.000198166
73,3232.1,0.355,0.3493,0.86777,0.99458,0.98441,0.99347,0.96931,0.23565,0.22455,0.79849,0.000191562,0.000191562,0.000191562
74,3274.22,0.35176,0.33759,0.86938,0.9943,0.98417,0.99353,0.97122,0.22316,0.22082,0.79807,0.000184959,0.000184959,0.000184959
75,3316.84,0.35986,0.34459,0.8724,0.99359,0.98481,0.99354,0.96895,0.24994,0.22747,0.80033,0.000178356,0.000178356,0.000178356
76,3359.9,0.35333,0.33956,0.86879,0.99539,0.98408,0.9935,0.96904,0.25342,0.2269,0.79862,0.000171752,0.000171752,0.000171752
77,3400.27,0.35093,0.33768,0.86613,0.99449,0.98321,0.99342,0.97062,0.247,0.22467,0.79858,0.000165149,0.000165149,0.000165149
78,3445.92,0.34495,0.33079,0.86648,0.99257,0.98676,0.99358,0.97083,0.23318,0.22003,0.79757,0.000158546,0.000158546,0.000158546
79,3494.7,0.35039,0.33502,0.86575,0.99642,0.9831,0.99365,0.97161,0.23089,0.21825,0.79637,0.000151943,0.000151943,0.000151943
80,3539.58,0.33707,0.32416,0.86019,0.99396,0.9848,0.99328,0.97108,0.22719,0.21638,0.79732,0.000145339,0.000145339,0.000145339
81,3582.03,0.34773,0.33246,0.86897,0.99395,0.98474,0.99345,0.97211,0.21932,0.21387,0.79691,0.000138736,0.000138736,0.000138736
82,3624.78,0.3357,0.32758,0.86501,0.99395,0.98461,0.99317,0.97203,0.2158,0.21213,0.79646,0.000132133,0.000132133,0.000132133
83,3668.47,0.34574,0.33014,0.86493,0.99633,0.98299,0.99298,0.96978,0.25095,0.22078,0.79922,0.000125529,0.000125529,0.000125529
84,3711.47,0.33906,0.32133,0.86072,0.99269,0.9865,0.99311,0.97084,0.23032,0.21402,0.79669,0.000118926,0.000118926,0.000118926
85,3750.87,0.34194,0.32403,0.86117,0.99501,0.98395,0.99337,0.97203,0.22867,0.21438,0.79527,0.000112323,0.000112323,0.000112323
86,3798.76,0.34156,0.32589,0.86443,0.99253,0.98684,0.99333,0.97263,0.21493,0.2106,0.79426,0.00010572,0.00010572,0.00010572
87,3848.47,0.33783,0.32188,0.86126,0.99253,0.9862,0.99359,0.97264,0.24755,0.21847,0.79667,9.91162e-05,9.91162e-05,9.91162e-05
88,3894.17,0.33741,0.32419,0.86072,0.99438,0.98424,0.99344,0.97299,0.21812,0.21115,0.79476,9.25129e-05,9.25129e-05,9.25129e-05
89,3937.09,0.34653,0.32295,0.86286,0.99469,0.9836,0.9931,0.97161,0.22778,0.21187,0.79585,8.59096e-05,8.59096e-05,8.59096e-05
90,3981.13,0.32963,0.3163,0.85936,0.99415,0.98509,0.9931,0.97267,0.22037,0.20874,0.79414,7.93063e-05,7.93063e-05,7.93063e-05
91,4030.23,0.25435,0.25894,0.81968,0.99433,0.98471,0.99281,0.97097,0.22668,0.209,0.79521,7.2703e-05,7.2703e-05,7.2703e-05
92,4073.4,0.2578,0.25795,0.81981,0.99437,0.98417,0.99302,0.97235,0.21446,0.20434,0.79467,6.60997e-05,6.60997e-05,6.60997e-05
93,4113.03,0.26022,0.26107,0.82448,0.99522,0.98445,0.99319,0.97202,0.22634,0.20852,0.79543,5.94964e-05,5.94964e-05,5.94964e-05
94,4160.81,0.25054,0.25413,0.81861,0.99493,0.98425,0.99331,0.97265,0.22281,0.20753,0.79474,5.28931e-05,5.28931e-05,5.28931e-05
95,4209.78,0.25108,0.25308,0.82168,0.99509,0.98423,0.99331,0.9737,0.21459,0.20228,0.79459,4.62898e-05,4.62898e-05,4.62898e-05
96,4255.56,0.24637,0.24909,0.81994,0.9959,0.98489,0.99353,0.97319,0.21272,0.20169,0.79433,3.96865e-05,3.96865e-05,3.96865e-05
97,4297.82,0.25349,0.25756,0.81726,0.99578,0.98479,0.99352,0.97282,0.22134,0.20306,0.79506,3.30832e-05,3.30832e-05,3.30832e-05
98,4340.74,0.24519,0.25051,0.81658,0.99578,0.9843,0.99357,0.97309,0.21538,0.20033,0.79478,2.64799e-05,2.64799e-05,2.64799e-05
99,4384.7,0.24535,0.25229,0.8195,0.99542,0.98421,0.99359,0.9736,0.21783,0.2007,0.7941,1.98766e-05,1.98766e-05,1.98766e-05
100,4426.66,0.24472,0.24501,0.81604,0.99497,0.98407,0.99362,0.97408,0.21635,0.20048,0.79431,1.32733e-05,1.32733e-05,1.32733e-05
